time,Ca,Cu,CL_BoNet
15.775,0.005735679,0.500362469,0.002388628
15.8,0.005736307,0.5004173,0.002392925
15.825,0.005736935,0.500472106,0.002397222
15.85,0.005737563,0.500526887,0.002401519
15.875,0.00573819,0.500581643,0.002405815
15.9,0.005738817,0.500636374,0.002410112
15.925,0.005739444,0.50069108,0.002414409
15.95,0.00574007,0.500745761,0.002418706
15.975,0.005740697,0.500800418,0.002423004
16,0.005741323,0.50085505,0.002427301
16.025,0.005741948,0.500909658,0.002431598
16.05,0.005742574,0.500964241,0.002435896
16.075,0.005743199,0.5010188,0.002440193
16.1,0.005743824,0.501073335,0.002444491
16.125,0.005744448,0.501127846,0.002448788
16.15,0.005745073,0.501182332,0.002453086
16.175,0.005745697,0.501236794,0.002457384
16.2,0.00574632,0.501291233,0.002461681
16.225,0.005746944,0.501345648,0.002465979
16.25,0.005747567,0.501400038,0.002470277
16.275,0.00574819,0.501454406,0.002474575
16.3,0.005748813,0.501508749,0.002478873
16.325,0.005749435,0.501563069,0.002483172
16.35,0.005750057,0.501617365,0.00248747
16.375,0.005750679,0.501671638,0.002491768
16.4,0.005751301,0.501725888,0.002496067
16.425,0.005751922,0.501780114,0.002500365
16.45,0.005752543,0.501834317,0.002504664
16.475,0.005753164,0.501888497,0.002508962
16.5,0.005753784,0.501942654,0.002513261
16.525,0.005754405,0.501996788,0.00251756
16.55,0.005755025,0.502050898,0.002521858
16.575,0.005755645,0.502104986,0.002526157
16.6,0.005756264,0.502159051,0.002530456
16.625,0.005756883,0.502213093,0.002534755
16.65,0.005757502,0.502267113,0.002539054
16.675,0.005758121,0.50232111,0.002543353
16.7,0.005758739,0.502375084,0.002547653
16.725,0.005759358,0.502429036,0.002551952
16.75,0.005759976,0.502482965,0.002556251
16.775,0.005760593,0.502536872,0.002560551
16.8,0.005761211,0.502590756,0.00256485
16.825,0.005761828,0.502644618,0.00256915
16.85,0.005762445,0.502698458,0.00257345
16.875,0.005763061,0.502752275,0.002577749
16.9,0.005763678,0.502806071,0.002582049
16.925,0.005764294,0.502859844,0.002586349
16.95,0.00576491,0.502913596,0.002590649
16.975,0.005765525,0.502967325,0.002594949
17,0.005766141,0.503021032,0.002599249
17.025,0.005766756,0.503074718,0.002603549
17.05,0.005767371,0.503128381,0.002607849
17.075,0.005767986,0.503182023,0.002612149
17.1,0.0057686,0.503235644,0.00261645
17.125,0.005769214,0.503289242,0.00262075
17.15,0.005769828,0.503342819,0.00262505
17.175,0.005770442,0.503396374,0.002629351
17.2,0.005771055,0.503449908,0.002633651
17.225,0.005771668,0.50350342,0.002637952
17.25,0.005772281,0.503556911,0.002642253
17.275,0.005772894,0.50361038,0.002646553
17.3,0.005773506,0.503663829,0.002650854
17.325,0.005774118,0.503717255,0.002655155
17.35,0.00577473,0.503770661,0.002659456
17.375,0.005775342,0.503824045,0.002663757
17.4,0.005775954,0.503877409,0.002668058
17.425,0.005776565,0.503930751,0.002672359
17.45,0.005777176,0.503984072,0.00267666
17.475,0.005777787,0.504037372,0.002680962
17.5,0.005778397,0.504090651,0.002685263
17.525,0.005779007,0.504143909,0.002689564
17.55,0.005779617,0.504197146,0.002693866
17.575,0.005780227,0.504250362,0.002698167
17.6,0.005780837,0.504303558,0.002702469
17.625,0.005781446,0.504356733,0.002706771
17.65,0.005782055,0.504409887,0.002711072
17.675,0.005782664,0.50446302,0.002715374
17.7,0.005783272,0.504516133,0.002719676
17.725,0.005783881,0.504569225,0.002723978
17.75,0.005784489,0.504622296,0.00272828
17.775,0.005785097,0.504675347,0.002732582
17.8,0.005785704,0.504728378,0.002736884
17.825,0.005786312,0.504781388,0.002741186
17.85,0.005786919,0.504834377,0.002745488
17.875,0.005787526,0.504887347,0.00274979
17.9,0.005788133,0.504940296,0.002754092
17.925,0.005788739,0.504993224,0.002758395
17.95,0.005789345,0.505046133,0.002762697
17.975,0.005789951,0.505099021,0.002767
18,0.005790557,0.505151889,0.002771302
18.025,0.005791163,0.505204737,0.002775605
18.05,0.005791768,0.505257565,0.002779907
18.075,0.005792373,0.505310372,0.00278421
18.1,0.005792978,0.50536316,0.002788513
18.125,0.005793583,0.505415927,0.002792816
18.15,0.005794187,0.505468675,0.002797118
18.175,0.005794791,0.505521403,0.002801421
18.2,0.005795395,0.505574111,0.002805724
18.225,0.005795999,0.505626799,0.002810027
18.25,0.005796603,0.505679467,0.00281433
18.275,0.005797206,0.505732115,0.002818634
18.3,0.005797809,0.505784744,0.002822937
18.325,0.005798412,0.505837353,0.00282724
18.35,0.005799014,0.505889942,0.002831543
18.375,0.005799617,0.505942511,0.002835847
18.4,0.005800219,0.505995061,0.00284015
18.425,0.005800821,0.506047592,0.002844454
18.45,0.005801423,0.506100102,0.002848757
18.475,0.005802024,0.506152594,0.002853061
18.5,0.005802625,0.506205065,0.002857364
18.525,0.005803226,0.506257517,0.002861668
18.55,0.005803827,0.50630995,0.002865972
18.575,0.005804428,0.506362364,0.002870276
18.6,0.005805028,0.506414758,0.002874579
18.625,0.005805628,0.506467132,0.002878883
18.65,0.005806228,0.506519488,0.002883187
18.675,0.005806828,0.506571824,0.002887491
18.7,0.005807427,0.506624141,0.002891795
18.725,0.005808027,0.506676438,0.002896099
18.75,0.005808626,0.506728717,0.002900404
18.775,0.005809224,0.506780976,0.002904708
18.8,0.005809823,0.506833216,0.002909012
18.825,0.005810421,0.506885437,0.002913316
18.85,0.00581102,0.506937639,0.002917621
18.875,0.005811618,0.506989822,0.002921925
18.9,0.005812215,0.507041986,0.00292623
18.925,0.005812813,0.507094131,0.002930534
18.95,0.00581341,0.507146257,0.002934839
18.975,0.005814007,0.507198364,0.002939144
19,0.005814604,0.507250452,0.002943448
19.025,0.005815201,0.507302521,0.002947753
19.05,0.005815797,0.507354572,0.002952058
19.075,0.005816393,0.507406604,0.002956363
19.1,0.005816989,0.507458616,0.002960668
19.125,0.005817585,0.507510611,0.002964972
19.15,0.005818181,0.507562586,0.002969277
19.175,0.005818776,0.507614543,0.002973583
19.2,0.005819371,0.507666481,0.002977888
19.225,0.005819966,0.5077184,0.002982193
19.25,0.005820561,0.507770301,0.002986498
19.275,0.005821155,0.507822183,0.002990803
19.3,0.00582175,0.507874046,0.002995108
19.325,0.005822344,0.507925891,0.002999414
19.35,0.005822938,0.507977718,0.003003719
19.375,0.005823531,0.508029526,0.003008025
19.4,0.005824125,0.508081315,0.00301233
19.425,0.005824718,0.508133086,0.003016636
19.45,0.005825311,0.508184839,0.003020941
19.475,0.005825904,0.508236573,0.003025247
19.5,0.005826496,0.508288289,0.003029553
19.525,0.005827089,0.508339987,0.003033858
19.55,0.005827681,0.508391666,0.003038164
19.575,0.005828273,0.508443327,0.00304247
19.6,0.005828865,0.50849497,0.003046776
19.625,0.005829456,0.508546594,0.003051082
19.65,0.005830048,0.508598201,0.003055388
19.675,0.005830639,0.508649789,0.003059694
19.7,0.00583123,0.508701359,0.003064
19.725,0.00583182,0.508752911,0.003068306
19.75,0.005832411,0.508804444,0.003072612
19.775,0.005833001,0.50885596,0.003076918
19.8,0.005833591,0.508907458,0.003081224
19.825,0.005834181,0.508958937,0.00308553
19.85,0.005834771,0.509010399,0.003089837
19.875,0.00583536,0.509061842,0.003094143
19.9,0.00583595,0.509113268,0.00309845
19.925,0.005836539,0.509164675,0.003102756
19.95,0.005837128,0.509216065,0.003107063
19.975,0.005837716,0.509267437,0.003111369
20,0.005838305,0.509318791,0.003115676
20.025,0.005838893,0.509370127,0.003119982
20.05,0.005839481,0.509421445,0.003124289
20.075,0.005840069,0.509472746,0.003128596
20.1,0.005840657,0.509524028,0.003132902
20.125,0.005841244,0.509575293,0.003137209
20.15,0.005841831,0.509626541,0.003141516
20.175,0.005842418,0.50967777,0.003145823
20.2,0.005843005,0.509728982,0.00315013
20.225,0.005843592,0.509780176,0.003154437
20.25,0.005844178,0.509831353,0.003158744
20.275,0.005844764,0.509882512,0.003163051
20.3,0.00584535,0.509933653,0.003167358
20.325,0.005845936,0.509984777,0.003171665
20.35,0.005846522,0.510035883,0.003175972
20.375,0.005847107,0.510086972,0.00318028
20.4,0.005847693,0.510138043,0.003184587
20.425,0.005848278,0.510189096,0.003188894
20.45,0.005848862,0.510240133,0.003193202
20.475,0.005849447,0.510291151,0.003197509
20.5,0.005850031,0.510342153,0.003201816
20.525,0.005850616,0.510393137,0.003206124
20.55,0.0058512,0.510444103,0.003210431
20.575,0.005851784,0.510495053,0.003214739
20.6,0.005852367,0.510545984,0.003219047
20.625,0.005852951,0.510596899,0.003223354
20.65,0.005853534,0.510647796,0.003227662
20.675,0.005854117,0.510698677,0.00323197
20.7,0.0058547,0.510749539,0.003236277
20.725,0.005855282,0.510800385,0.003240585
20.75,0.005855865,0.510851213,0.003244893
20.775,0.005856447,0.510902025,0.003249201
20.8,0.005857029,0.510952819,0.003253509
20.825,0.005857611,0.511003596,0.003257817
20.85,0.005858193,0.511054355,0.003262125
20.875,0.005858774,0.511105098,0.003266433
20.9,0.005859355,0.511155824,0.003270741
20.925,0.005859936,0.511206532,0.003275049
20.95,0.005860517,0.511257224,0.003279357
20.975,0.005861098,0.511307898,0.003283665
21,0.005861678,0.511358556,0.003287973
21.025,0.005862259,0.511409197,0.003292282
21.05,0.005862839,0.51145982,0.00329659
21.075,0.005863419,0.511510427,0.003300898
21.1,0.005863998,0.511561017,0.003305207
21.125,0.005864578,0.51161159,0.003309515
21.15,0.005865157,0.511662146,0.003313823
21.175,0.005865736,0.511712685,0.003318132
21.2,0.005866315,0.511763207,0.00332244
21.225,0.005866894,0.511813713,0.003326749
21.25,0.005867473,0.511864202,0.003331058
21.275,0.005868051,0.511914674,0.003335366
21.3,0.005868629,0.511965129,0.003339675
21.325,0.005869207,0.512015568,0.003343984
21.35,0.005869785,0.512065989,0.003348292
21.375,0.005870363,0.512116395,0.003352601
21.4,0.00587094,0.512166783,0.00335691
21.425,0.005871517,0.512217155,0.003361219
21.45,0.005872094,0.51226751,0.003365528
21.475,0.005872671,0.512317849,0.003369836
21.5,0.005873248,0.512368171,0.003374145
21.525,0.005873824,0.512418476,0.003378454
21.55,0.0058744,0.512468765,0.003382763
21.575,0.005874976,0.512519038,0.003387072
21.6,0.005875552,0.512569293,0.003391381
21.625,0.005876128,0.512619533,0.003395691
21.65,0.005876704,0.512669756,0.0034
21.675,0.005877279,0.512719962,0.003404309
21.7,0.005877854,0.512770152,0.003408618
21.725,0.005878429,0.512820326,0.003412927
21.75,0.005879004,0.512870483,0.003417237
21.775,0.005879578,0.512920624,0.003421546
21.8,0.005880153,0.512970749,0.003425855
21.825,0.005880727,0.513020857,0.003430165
21.85,0.005881301,0.513070949,0.003434474
21.875,0.005881875,0.513121024,0.003438783
21.9,0.005882448,0.513171083,0.003443093
21.925,0.005883022,0.513221126,0.003447402
21.95,0.005883595,0.513271153,0.003451712
21.975,0.005884168,0.513321164,0.003456021
22,0.005884741,0.513371158,0.003460331
22.025,0.005885314,0.513421136,0.003464641
22.05,0.005885886,0.513471098,0.00346895
22.075,0.005886459,0.513521044,0.00347326
22.1,0.005887031,0.513570974,0.00347757
22.125,0.005887603,0.513620888,0.00348188
22.15,0.005888174,0.513670785,0.003486189
22.175,0.005888746,0.513720667,0.003490499
22.2,0.005889317,0.513770532,0.003494809
22.225,0.005889889,0.513820381,0.003499119
22.25,0.00589046,0.513870215,0.003503429
22.275,0.005891031,0.513920032,0.003507739
22.3,0.005891601,0.513969834,0.003512049
22.325,0.005892172,0.514019619,0.003516359
22.35,0.005892742,0.514069389,0.003520669
22.375,0.005893312,0.514119142,0.003524979
22.4,0.005893882,0.51416888,0.003529289
22.425,0.005894452,0.514218602,0.003533599
22.45,0.005895022,0.514268308,0.003537909
22.475,0.005895591,0.514317998,0.003542219
22.5,0.00589616,0.514367672,0.003546529
22.525,0.005896729,0.51441733,0.00355084
22.55,0.005897298,0.514466973,0.00355515
22.575,0.005897867,0.5145166,0.00355946
22.6,0.005898435,0.514566211,0.00356377
22.625,0.005899004,0.514615806,0.003568081
22.65,0.005899572,0.514665386,0.003572391
22.675,0.00590014,0.51471495,0.003576701
22.7,0.005900707,0.514764498,0.003581012
22.725,0.005901275,0.514814031,0.003585322
22.75,0.005901843,0.514863547,0.003589633
22.775,0.00590241,0.514913049,0.003593943
22.8,0.005902977,0.514962534,0.003598254
22.825,0.005903544,0.515012004,0.003602564
22.85,0.00590411,0.515061459,0.003606875
22.875,0.005904677,0.515110898,0.003611186
22.9,0.005905243,0.515160321,0.003615496
22.925,0.005905809,0.515209729,0.003619807
22.95,0.005906375,0.515259121,0.003624117
22.975,0.005906941,0.515308498,0.003628428
23,0.005907507,0.51535786,0.003632739
23.025,0.005908072,0.515407205,0.00363705
23.05,0.005908638,0.515456536,0.00364136
23.075,0.005909203,0.515505851,0.003645671
23.1,0.005909768,0.515555151,0.003649982
23.125,0.005910332,0.515604435,0.003654293
23.15,0.005910897,0.515653704,0.003658604
23.175,0.005911461,0.515702957,0.003662915
23.2,0.005912026,0.515752195,0.003667226
23.225,0.00591259,0.515801418,0.003671537
23.25,0.005913154,0.515850626,0.003675848
23.275,0.005913717,0.515899818,0.003680159
23.3,0.005914281,0.515948995,0.00368447
23.325,0.005914844,0.515998157,0.003688781
23.35,0.005915407,0.516047303,0.003693092
23.375,0.00591597,0.516096435,0.003697403
23.4,0.005916533,0.516145551,0.003701714
23.425,0.005917096,0.516194652,0.003706025
23.45,0.005917658,0.516243737,0.003710336
23.475,0.005918221,0.516292808,0.003714648
23.5,0.005918783,0.516341864,0.003718959
23.525,0.005919345,0.516390904,0.00372327
23.55,0.005919907,0.516439929,0.003727581
23.575,0.005920468,0.516488939,0.003731892
23.6,0.00592103,0.516537935,0.003736204
23.625,0.005921591,0.516586915,0.003740515
23.65,0.005922152,0.51663588,0.003744826
23.675,0.005922713,0.51668483,0.003749138
23.7,0.005923274,0.516733765,0.003753449
23.725,0.005923834,0.516782685,0.003757761
23.75,0.005924395,0.51683159,0.003762072
23.775,0.005924955,0.51688048,0.003766384
23.8,0.005925515,0.516929355,0.003770695
23.825,0.005926075,0.516978216,0.003775007
23.85,0.005926635,0.517027061,0.003779318
23.875,0.005927194,0.517075892,0.00378363
23.9,0.005927754,0.517124707,0.003787941
23.925,0.005928313,0.517173508,0.003792253
23.95,0.005928872,0.517222294,0.003796564
23.975,0.005929431,0.517271065,0.003800876
24,0.00592999,0.517319822,0.003805188
24.025,0.005930548,0.517368563,0.003809499
24.05,0.005931106,0.51741729,0.003813811
24.075,0.005931665,0.517466002,0.003818123
24.1,0.005932223,0.5175147,0.003822434
24.125,0.005932781,0.517563382,0.003826746
24.15,0.005933338,0.51761205,0.003831058
24.175,0.005933896,0.517660704,0.00383537
24.2,0.005934453,0.517709342,0.003839681
24.225,0.00593501,0.517757966,0.003843993
24.25,0.005935567,0.517806576,0.003848305
24.275,0.005936124,0.51785517,0.003852617
24.3,0.005936681,0.517903751,0.003856929
24.325,0.005937238,0.517952316,0.003861241
24.35,0.005937794,0.518000867,0.003865553
24.375,0.00593835,0.518049404,0.003869865
24.4,0.005938906,0.518097925,0.003874176
24.425,0.005939462,0.518146433,0.003878488
24.45,0.005940018,0.518194926,0.0038828
24.475,0.005940573,0.518243404,0.003887112
24.5,0.005941129,0.518291868,0.003891424
24.525,0.005941684,0.518340317,0.003895736
24.55,0.005942239,0.518388752,0.003900048
24.575,0.005942794,0.518437173,0.003904361
24.6,0.005943348,0.518485579,0.003908673
24.625,0.005943903,0.518533971,0.003912985
24.65,0.005944457,0.518582349,0.003917297
24.675,0.005945012,0.518630712,0.003921609
24.7,0.005945566,0.51867906,0.003925921
24.725,0.005946119,0.518727395,0.003930233
24.75,0.005946673,0.518775715,0.003934545
24.775,0.005947227,0.518824021,0.003938858
24.8,0.00594778,0.518872312,0.00394317
24.825,0.005948333,0.518920589,0.003947482
24.85,0.005948886,0.518968852,0.003951794
24.875,0.005949439,0.519017101,0.003956107
24.9,0.005949992,0.519065336,0.003960419
24.925,0.005950545,0.519113556,0.003964731
24.95,0.005951097,0.519161762,0.003969043
24.975,0.005951649,0.519209954,0.003973356
25,0.005952201,0.519258132,0.003977668
25.025,0.005952753,0.519306296,0.00398198
25.05,0.005953305,0.519354445,0.003986293
25.075,0.005953857,0.519402581,0.003990605
25.1,0.005954408,0.519450702,0.003994918
25.125,0.005954959,0.51949881,0.00399923
25.15,0.00595551,0.519546903,0.004003542
25.175,0.005956061,0.519594982,0.004007855
25.2,0.005956612,0.519643047,0.004012167
25.225,0.005957163,0.519691098,0.00401648
25.25,0.005957713,0.519739136,0.004020792
25.275,0.005958264,0.519787159,0.004025105
25.3,0.005958814,0.519835168,0.004029417
25.325,0.005959364,0.519883163,0.00403373
25.35,0.005959914,0.519931145,0.004038042
25.375,0.005960463,0.519979112,0.004042355
25.4,0.005961013,0.520027065,0.004046667
25.425,0.005961562,0.520075005,0.00405098
25.45,0.005962111,0.520122931,0.004055293
25.475,0.00596266,0.520170843,0.004059605
25.5,0.005963209,0.520218741,0.004063918
25.525,0.005963758,0.520266625,0.00406823
25.55,0.005964307,0.520314495,0.004072543
25.575,0.005964855,0.520362352,0.004076856
25.6,0.005965403,0.520410195,0.004081168
25.625,0.005965951,0.520458024,0.004085481
25.65,0.005966499,0.520505839,0.004089794
25.675,0.005967047,0.52055364,0.004094106
25.7,0.005967595,0.520601428,0.004098419
25.725,0.005968142,0.520649202,0.004102732
25.75,0.00596869,0.520696963,0.004107044
25.775,0.005969237,0.52074471,0.004111357
25.8,0.005969784,0.520792443,0.00411567
25.825,0.005970331,0.520840162,0.004119983
25.85,0.005970877,0.520887868,0.004124295
25.875,0.005971424,0.52093556,0.004128608
25.9,0.00597197,0.520983239,0.004132921
25.925,0.005972516,0.521030903,0.004137234
25.95,0.005973062,0.521078555,0.004141547
25.975,0.005973608,0.521126193,0.004145859
26,0.005974154,0.521173817,0.004150172
26.025,0.0059747,0.521221428,0.004154485
26.05,0.005975245,0.521269025,0.004158798
26.075,0.00597579,0.521316609,0.004163111
26.1,0.005976335,0.521364179,0.004167424
26.125,0.00597688,0.521411736,0.004171736
26.15,0.005977425,0.521459279,0.004176049
26.175,0.00597797,0.521506809,0.004180362
26.2,0.005978514,0.521554326,0.004184675
26.225,0.005979059,0.521601829,0.004188988
26.25,0.005979603,0.521649318,0.004193301
26.275,0.005980147,0.521696795,0.004197614
26.3,0.005980691,0.521744257,0.004201927
26.325,0.005981235,0.521791707,0.00420624
26.35,0.005981778,0.521839143,0.004210553
26.375,0.005982322,0.521886566,0.004214866
26.4,0.005982865,0.521933976,0.004219178
26.425,0.005983408,0.521981372,0.004223491
26.45,0.005983951,0.522028755,0.004227804
26.475,0.005984494,0.522076125,0.004232117
26.5,0.005985037,0.522123481,0.00423643
26.525,0.005985579,0.522170825,0.004240743
26.55,0.005986122,0.522218155,0.004245056
26.575,0.005986664,0.522265471,0.004249369
26.6,0.005987206,0.522312775,0.004253682
26.625,0.005987748,0.522360065,0.004257995
26.65,0.00598829,0.522407343,0.004262308
26.675,0.005988831,0.522454607,0.004266621
26.7,0.005989373,0.522501858,0.004270935
26.725,0.005989914,0.522549096,0.004275248
26.75,0.005990455,0.522596321,0.004279561
26.775,0.005990996,0.522643532,0.004283874
26.8,0.005991537,0.522690731,0.004288187
26.825,0.005992078,0.522737916,0.0042925
26.85,0.005992618,0.522785089,0.004296813
26.875,0.005993159,0.522832248,0.004301126
26.9,0.005993699,0.522879395,0.004305439
26.925,0.005994239,0.522926528,0.004309752
26.95,0.005994779,0.522973649,0.004314065
26.975,0.005995319,0.523020756,0.004318378
27,0.005995859,0.523067851,0.004322691
27.025,0.005996398,0.523114932,0.004327005
27.05,0.005996938,0.523162001,0.004331318
27.075,0.005997477,0.523209057,0.004335631
27.1,0.005998016,0.523256099,0.004339944
27.125,0.005998555,0.523303129,0.004344257
27.15,0.005999094,0.523350146,0.00434857
27.175,0.005999632,0.52339715,0.004352883
27.2,0.006000171,0.523444142,0.004357196
27.225,0.006000709,0.52349112,0.00436151
27.25,0.006001247,0.523538086,0.004365823
